uuid,age,sex,occupation,district,question_id,type,turn,question,answer
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q12,single_turn,1,여러 친구가 추천한 장소를 정할 때 가장 중요하게 보는 기준은 무엇인가요? (보기: 추천 횟수 / 거리·동선 / 분위기 / 음식 종류 / 특정 친구의 취향 / 리뷰·평점 / 기타) 본인에게 가장 가까운 한 개를 골라 이유를 짧게 말해주세요.,"흠... 친구들이 추천한 곳이라면 일단 믿고 가보는 편인데, 그래도 여러 명이 추천했다면 횟수가 많은 곳을 먼저 보게 되는 것 같아요. 아무래도 많은 사람이 좋다고 하는 데는 이유가 있겠지 싶어서요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q13,single_turn,1,"'인스타·유튜브 링크만 복사하면 장소가 자동 저장되는 기능'이 있다면, 지금 방식보다 얼마나 더 편할 것 같나요? (보기: 매우 편할 것 같다 / 조금 더 편할 것 같다 / 비슷할 것 같다 / 오히려 불편할 것 같다) 본인 답과 이유를 한 문장으로 말해주세요.","'매우 편할 것 같다'고 생각해요. 지금은 인스타에서 마음에 드는 장소를 발견해도 따로 저장해두지 않으면 금방 잊어버리기 쉬운데, 링크 복사만으로 자동으로 저장된다면 훨씬 체계적으로 관리할 수 있을 것 같아요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q14,single_turn,1,Q13에서 '비슷할 것 같다' 또는 '오히려 불편할 것 같다'고 답한 경우 그 이유는 무엇이 가장 가까운가요? (보기: 앱을 왔다 갔다 하는 것이 귀찮다 / 링크 기반 저장이 불편할 것 같다 / 한 게시물에 여러 장소가 있을 때 복잡할 것 같다 / 원본 콘텐츠(사진·감성)를 보기 어려울 것 같다 / 기타) 만약 '매우 편할 것 같다' 또는 '조금 더 편할 것 같다'고 답하셨다면 '해당 없음'이라고 답해도 됩니다.,"음... '앱을 왔다 갔다 하는 게 귀찮다'가 가장 가까운 것 같아요. 인스타 피드 보다가 갑자기 저장하고 싶어서 앱 전환하고, 또 다시 원래 피드로 돌아오는 과정이 은근히 번거롭게 느껴질 수 있거든요. 좀 더 직관적으로 바로 저장되면 좋겠는데, 그게 바로 될까 싶기도 하고요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q15,single_turn,1,저장한 장소를 보고 '왜 저장했는지' 헷갈린 경험이 있나요? (보기: 자주 있다 / 가끔 있다 / 거의 없다 / 없다) 본인에게 가까운 것 하나를 골라 짧게 이유를 말해주세요.,"음, '가끔 있다'에 가까운 것 같아요. 인스타에서 예쁜 카페 사진을 보고 저장했다가 나중에 보면 '그때 왜 이걸 저장했지?' 싶을 때가 있거든요. 딱히 특별한 이유가 있었던 건 아닌데, 그냥 감성적으로 끌렸던 건지... 다시 보면 그냥 사진만 예쁘고 실제로는 별로일까 봐 조금 걱정되기도 하고요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q16,single_turn,1,저장 이유를 기억하기 위해 가장 필요하다고 생각하는 기능은 무엇인가요? (보기: 짧은 메모 기능 / 원본 콘텐츠(사진·썸네일) 함께 보기 / 태그·키워드 자동 정리 / 폴더·카테고리 정리 / 기타) 가장 끌리는 한 개를 골라 이유를 짧게 말해주세요.,"음... 저는 **짧은 메모 기능**이 가장 필요할 것 같아요. 인스타그램 피드만 봐서는 왜 그 장소를 저장했는지 나중에 보면 헷갈릴 때가 많거든요. '여기 와보고 싶어서' 말고, '이 케이크가 맛있어 보였어서' 혹은 '같이 온 누구누구한테 추천해주려고' 같은 구체적인 이유를 간단하게 메모할 수 있으면 좋을 것 같아요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q17,single_turn,1,여러 친구가 저장·추천한 장소를 자동으로 모아서 우선순위를 정리해준다면 도움이 될 것 같나요? (보기: 매우 그렇다 / 그렇다 / 보통이다 / 아니다) 본인 답과 이유를 짧게 말해주세요.,"음, '매우 그렇다'까지는 아니고 '그렇다' 정도? 인스타에서 예쁜 카페나 맛집 사진 보면 저장해두는 편인데, 나중에 찾아보면 어디인지 헷갈릴 때가 많거든요. 친구들이랑 같이 약속 잡을 때도 누가 어디 가고 싶다고 했던 건지 일일이 기억하기 힘든데, 그걸 모아서 보여준다고 하니 솔깃하네요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q18,single_turn,1,친구별·그룹별로 장소를 함께 저장하고 관리하는 기능이 필요하다고 느끼시나요? (보기: 매우 그렇다 / 그렇다 / 보통이다 / 아니다) 본인 답과 이유를 짧게 말해주세요.,"음, 친구별로 따로 모아두는 건 좀… 저는 혼자보다는 주로 몇몇 친한 친구들이랑 약속을 잡는 편이라, 굳이 친구별로 나누기보다는 같이 가는 약속 잡을 때 한 방에 모으는 게 더 편할 것 같아요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q19,single_turn,1,이 서비스가 있다면 현재 사용 방식 대신 사용할 의향이 있나요? (보기: 완전히 대체 가능 / 일부 상황에서 사용 / 기존 방식 유지할 것 같다) 본인 답과 이유를 짧게 말해주세요.,"음, 솔직히 말하면, '완전히 대체 가능'까지는 모르겠어요. 인스타에서 바로 저장하는 건 편할 것 같긴 한데, 이미 저는 메모 앱이나 따로 파일로 정리해두는 습관이 있어서요. 친구들이랑 같이 쓸 수 있는 건 좀 솔깃하네요."
1077560e174a4ab781cd1db1faa4ccf0,26,여자,광고 디자이너,경기-파주시,Q20,single_turn,1,기존 방식(지도 앱 등)을 계속 사용할 것 같은 가장 큰 이유는 무엇인가요? (보기: 길찾기·탐색 기능이 필요해서 / 이미 익숙해서 / 기존에 저장된 데이터가 많아서 / 새로운 앱을 추가로 쓰기 싫어서 / 기타) 가장 와닿는 한 개를 골라 이유를 짧게 말해주세요. 만약 '완전히 대체 가능'이라 답하셨다면 '해당 없음'이라고 답해도 됩니다.,"음... 저는 '이미 익숙해서'가 가장 큰 이유인 것 같아요. 인스타에서 보고 괜찮다 싶으면 바로 지도 앱에 검색해서 저장하거나, 그냥 기억해두는 편이거든요. 새로운 앱을 또 깔고 관리하는 게 좀 귀찮기도 하고요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q1,single_turn,1,"SNS(인스타그램, 유튜브, 네이버 블로그 등)에서 마음에 드는 장소 콘텐츠를 저장하거나 공유한 경험이 얼마나 있나요? (보기: 매우 자주 한다 / 자주 한다 / 가끔 한다 / 거의 하지 않는다 / 전혀 하지 않는다) 본인에게 가장 가까운 것 하나를 골라 한 문장으로 이유를 말해주세요.","음... '자주 한다'에 가까운 것 같아요. 인스타그램이나 유튜브에서 괜찮은 맛집이나 여행지 발견하면 일단 저장해두는 편이에요. 나중에 써먹어야지, 하고요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q2,single_turn,1,주로 어떤 방식으로 장소 콘텐츠를 저장하거나 공유하시나요? (보기: 인스타 저장 / DM 공유 / 단톡방 공유 / 지도 앱 저장 / 캡처 / 메모 / 저장하지 않음 / 기타) 가장 자주 쓰는 한두 개를 골라 그 이유를 짧게 말해주세요.,"음, 보통은 인스타그램 저장 기능을 많이 써요. 나중에 다시 찾아보기 편하니까요. 아니면 괜찮은 곳 있으면 아내한테 DM으로 바로 보내주고요. 같이 가고 싶은 곳은 그렇게 공유하는 편이에요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q3,single_turn,1,저장하거나 공유했던 장소를 실제로 방문한 경험이 얼마나 있나요? (보기: 대부분 방문한다 / 가끔 방문한다 / 거의 방문하지 않는다 / 전혀 방문하지 않는다) 본인에게 가장 가까운 것 하나를 골라 솔직하게 이유를 말해주세요.,"가끔 방문하는 편이에요. 인스타그램이나 유튜브에서 '와, 여기 진짜 가보고 싶다!' 하고 저장해두는 건 많은데, 막상 실제로 가려면 귀찮을 때가 많더라고요. 그래도 아내랑 약속 잡고 저장해둔 곳 갈 때는 '아, 이거 보려고 저장했었지' 하면서 찾아가긴 해요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q4,single_turn,1,저장한 장소를 방문하지 않게 되는 가장 큰 이유는 무엇인가요? (보기: 잊어버려서 / 다시 찾기 귀찮아서 / 누구와 가려고 했는지 잊어서 / 위치·동선이 애매해서 / 다른 장소를 가게 돼서 / 저장만 하고 행동하지 않아서 / 기타) 가장 와닿는 한두 개와 이유를 말해주세요.,"음, 이걸 본다고 하니 좀 솔직하게 말해야겠네요. 저는 아무래도 '잊어버려서' 아니면 '다시 찾기 귀찮아서'일 것 같아요. 인스타에서 멋진 곳 보면 나중에 가봐야지 하고 저장해두는데, 막상 시간이 지나고 나면 이게 어쩌다 저장했는지, 정확히 어디였는지 기억이 가물가물할 때가 많거든요. 그러다 보면 결국 새로운 곳을 찾거나, 그냥 늘 가던 곳으로 가게 되는 거죠."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q5,single_turn,1,저장해둔 장소를 다시 찾을 때 불편함을 느낀 적이 있나요? (보기: 매우 자주 있다 / 자주 있다 / 가끔 있다 / 거의 없다 / 전혀 없다) 본인에게 가까운 것 하나를 골라 어떤 상황이었는지 짧게 말해주세요.,"""가끔 있다""를 고를 것 같네요. 인스타그램에서 멋진 카페나 식당을 발견하면 일단 저장해두는데, 나중에 친구들과 약속 잡을 때가 되면 어디에 저장했는지 일일이 찾기가 좀 번거롭더라고요. 특히 같이 가기로 한 친구가 특정 취향이 있다면, 그 친구에게 맞춰서 저장해 둔 곳들을 다시 한번 훑어보곤 하는데… 그때 좀 귀찮을 때가 있어요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q6,single_turn,1,저장한 장소를 다시 못 찾아서 포기한 경험이 있나요? (보기: 자주 있다 / 가끔 있다 / 거의 없다 / 없다) 본인에게 가까운 것 하나를 골라 가장 최근의 경험을 떠올려 말해주세요.,"아, 그 질문은 좀... 사실 **자주 있다**고 해야 할 것 같아요. 인스타에서 멋진 곳 발견하면 일단 저장해두는데, 나중에 다시 보려면 이게 어디 저장했는지 뒤지다가 결국 포기할 때가 많거든요. 얼마 전에도 친구들이랑 가기로 했던 곳 저장해뒀는데, 어디 있는지 못 찾아서 결국 다른 데 갔어요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q7,single_turn,1,저장한 장소를 다시 찾기 어려운 가장 큰 이유는 무엇인가요? (보기: 어디에 저장했는지 기억이 안 난다 / 대화방·플랫폼이 헷갈린다 / 스크롤을 많이 해야 한다 / 링크·게시물이 삭제됐다 / 장소 정보가 기억나지 않는다 / 왜 저장했는지(맥락)를 까먹는다 / 저장은 했지만 다시 보지 않는다 / 기타) 가장 와닿는 한두 개와 이유를 짧게 말해주세요.,"음, 저는 인스타에서 맛집이나 여행지 발견하면 일단 저장해두긴 하는데, 나중에 다시 보려면 좀 막막할 때가 있더라고요. 제일 큰 이유라면… 아무래도 **'왜 저장했는지(맥락)를 까먹는다'** 이거 같아요. 그때는 꽂혔는데, 시간이 지나면 왜 그 장소를 눈여겨봤는지 기억이 안 나는 거죠. 아니면 **'어디에 저장했는지 기억이 안 난다'**도 좀 맞는 것 같네요. 이것저것 저장하다 보면 결국 어디 쯤인지, 어떤 기준으로 저장했는지 헷갈릴 때가 종종 있어요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q8,single_turn,1,이전에 봤던 장소를 다시 떠올릴 때 주로 어떤 기준으로 기억하시나요? (보기: 누구와 공유했는지 / 어느 플랫폼에서 봤는지 / 위치·지역 / 시간·시기 / 콘텐츠 분위기·사진 / 잘 기억나지 않는다 / 기타) 본인에게 가장 가까운 한두 개를 골라 이유를 말해주세요.,"음, 제가 본 장소를 다시 떠올릴 때는 주로 **누구와 공유했는지**랑 **콘텐츠 분위기·사진**을 많이 보는 것 같아요.

아내랑 같이 갔던 곳이나 가고 싶다고 이야기 나눴던 장소들은 사진만 봐도 딱 기억나거든요. 그날 날씨나 기분까지 같이 떠오르기도 하고요. 인스타에서 봤던 음식 사진이 너무 맛있어 보였다거나, 카페 분위기가 제 취향이었다거나 하는 식으로요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q9,single_turn,1,지도 앱에 장소를 저장할 때 가장 불편한 점은 무엇인가요? (보기: 인스타 감성과 달라 정보가 부족하다 / 저장 과정이 번거롭다 / 장소가 많아지면 관리가 어렵다 / 특별히 불편함은 없다 / 기타) 가장 와닿는 한두 개와 그 이유를 말해주세요.,"솔직히 말하면, 인스타에서 예쁜 사진 보고 '여기 가봐야겠다' 싶어서 저장해도 나중에 다시 보면 그 감성이랑 좀 다를 때가 있더라고요. 게다가 나중에 친구들이랑 같이 가려고 지도 앱에 저장해놔도, 딱히 누구랑 언제 갈 건지 구분해서 저장하기가 좀 애매해서 나중에 보면 뒤죽박죽 섞여 있을 때가 많아요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q10,single_turn,1,친구들과 장소를 정할 때(단톡방·DM 공유 등) 가장 불편했던 순간은 언제인가요? (보기: 링크를 계속 눌러봐야 할 때 / 위치·동선 파악이 어려울 때 / 아무도 결정을 내리지 않을 때 / 누가 어떤 장소를 보냈는지 헷갈릴 때 / 다시 찾기 어려울 때 / 나 혼자만 열심히 찾는 느낌이 들 때 / 지도 앱과 단톡방을 계속 스위칭해야 할 때 / 특별히 불편하지 않다) 본인에게 가장 가까운 한두 개를 골라 구체적인 상황을 짧게 말해주세요.,"아, 친구들이랑 어디 갈 때 제일 불편한 거… 솔직히 말하면, 링크를 계속 눌러봐야 하는 것도 짜증나고, 이거 누가 보냈는지 헷갈리는 것도 그렇고, 결국엔 지도 앱이랑 단톡방 왔다 갔다 하는 게 제일 귀찮더라고요. 맨날 ""이거 어디야?"" ""다시 보내줘"" 백만 번은 하는 것 같아요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q12,single_turn,1,여러 친구가 추천한 장소를 정할 때 가장 중요하게 보는 기준은 무엇인가요? (보기: 추천 횟수 / 거리·동선 / 분위기 / 음식 종류 / 특정 친구의 취향 / 리뷰·평점 / 기타) 본인에게 가장 가까운 한 개를 골라 이유를 짧게 말해주세요.,"음... 아무래도 '거리·동선'이 제일 중요할 것 같아요. 친구들이 아무리 좋은 곳을 추천해도, 약속 장소에서 너무 멀거나 동선이 애매하면 가기 망설여지거든요. 특히 여러 명 만날 때는 다들 오기 편한 곳이어야 하니까요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q13,single_turn,1,"'인스타·유튜브 링크만 복사하면 장소가 자동 저장되는 기능'이 있다면, 지금 방식보다 얼마나 더 편할 것 같나요? (보기: 매우 편할 것 같다 / 조금 더 편할 것 같다 / 비슷할 것 같다 / 오히려 불편할 것 같다) 본인 답과 이유를 한 문장으로 말해주세요.","""매우 편할 것 같다""고 생각합니다. 지금은 인스타에서 마음에 드는 곳을 봐도 따로 저장해두지 않으면 금방 잊어버리거나, 나중에 다시 찾으려면 한참 헤매야 하는데, 링크 복사만으로 바로 저장된다니 엄청 편리할 것 같네요."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q14,single_turn,1,Q13에서 '비슷할 것 같다' 또는 '오히려 불편할 것 같다'고 답한 경우 그 이유는 무엇이 가장 가까운가요? (보기: 앱을 왔다 갔다 하는 것이 귀찮다 / 링크 기반 저장이 불편할 것 같다 / 한 게시물에 여러 장소가 있을 때 복잡할 것 같다 / 원본 콘텐츠(사진·감성)를 보기 어려울 것 같다 / 기타) 만약 '매우 편할 것 같다' 또는 '조금 더 편할 것 같다'고 답하셨다면 '해당 없음'이라고 답해도 됩니다.,"음, 이게 좀… 복잡하네. 솔직히 말하면, 인스타그램이랑 유튜브 링크 복사해서 저장하는 거 자체는 편할 수도 있겠다 싶은데, 막상 쓰려고 하면 앱을 왔다 갔다 하는 게 좀 귀찮을 것 같아. 특히 내가 작업할 때는 이것저것 동시에 띄워놓는 경우가 많은데, 굳이 그런 걸 또 해야 한다면 손이 잘 안 갈 수도 있지."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q15,single_turn,1,저장한 장소를 보고 '왜 저장했는지' 헷갈린 경험이 있나요? (보기: 자주 있다 / 가끔 있다 / 거의 없다 / 없다) 본인에게 가까운 것 하나를 골라 짧게 이유를 말해주세요.,"자주 있다. 솔직히 인스타 피드 보다가 '와 여기 가보고 싶다!' 하고 저장해놓고 나중에 다시 보면 왜 저장했는지 기억이 안 날 때가 많아요. 그냥 그때는 감성 충만해서 저장했는데, 지금 보면 딱히 갈 마음이 없거나, 아니면 너무 많아서 뭘 봐야 할지도 모르겠고."
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q16,single_turn,1,저장 이유를 기억하기 위해 가장 필요하다고 생각하는 기능은 무엇인가요? (보기: 짧은 메모 기능 / 원본 콘텐츠(사진·썸네일) 함께 보기 / 태그·키워드 자동 정리 / 폴더·카테고리 정리 / 기타) 가장 끌리는 한 개를 골라 이유를 짧게 말해주세요.,음... 저는 '원본 콘텐츠(사진·썸네일) 함께 보기' 기능이 가장 끌리네요. 아무래도 인스타나 유튜브 링크로만 보면 나중에 기억하기 좀 힘들 때가 있잖아요. 그 장소의 분위기나 느낌을 다시 떠올리려면 사진이 같이 있어야 하니까요.
40d545c114684d5f801c210e5a2c135d,31,남자,게임 그래픽 디자이너,서울-양천구,Q17,single_turn,1,여러 친구가 저장·추천한 장소를 자동으로 모아서 우선순위를 정리해준다면 도움이 될 것 같나요? (보기: 매우 그렇다 / 그렇다 / 보통이다 / 아니다) 본인 답과 이유를 짧게 말해주세요.,"음, 솔직히 말해서... '매우 그렇다'까지는 아닌 것 같고, '그렇다' 정도?

내가 역사 여행 좋아하고 맛집 찾아다니는 건 맞는데, 요즘 작업이 너무 바빠서 친구들한테 뭘 추천받아도 제대로 기억해두기가 힘들어. 특히 여러 명한테 추천받으면 누가 뭐랬는지 헷갈릴 때가 많거든. 그래서 딱 정리해서 보여주면 다음에 약속 잡거나 어디 갈 때 편하긴 하겠다 싶어. 다만, 너무 복잡하면 오히려 안 쓸 것 같고, 깔끔하게 딱 내가 필요한 정보만 보여주면 좋겠네."
